stream,variant,method_label,block,factor,level,seed_index,seed,bias_ratio_coldstart,bias_ratio_warm,block_rate,budget_rmse,calib_w_explore_final,calib_w_ledger_final,calib_w_review_final,cohort_gap_days_mean,concept_dollars_allowed,concept_for,cost_per_1k,covariate_dollars_allowed,covariate_for,coverage_max_dev,coverage_mean_abs_dev,coverage_mean_dev,ess_mean,ess_median,ess_p05,exh_flag_balanced_acc,exh_flag_fn,exh_flag_fp,exh_flag_n_scored,exh_flag_precision,exh_flag_recall,exh_flag_specificity,exh_flag_tn,exh_flag_tp,exh_oracle_infeasible_rate,explore_rate,flag_balanced_acc,flag_delay_concept,flag_delay_covariate,flag_delay_prior,flag_false_infeasible_rate,flag_fn,flag_fp,flag_missed_infeasible_rate,flag_n_scored,flag_precision,flag_recall,flag_specificity,flag_tn,flag_tp,flag_undetermined,for_overall,for_ratio_to_alpha,frac_blocks_demand_over_budget,frac_blocks_over_alpha,fraud_dollars_allowed,fraud_dollars_total,gap_decay_mean,gap_decay_p90,gap_decay_rel,gap_overlap_mean,gap_overlap_p90,gap_overlap_rel,infeasible_rate,lag_ratio_warm,mean_estimate_warm,mean_realised_warm,mean_true_warm,mono_violation_mean,n_eval,n_explore,n_pos_eval,n_updates_warm,oracle_agreement,oracle_infeasible_rate,overflow_rate,pd_brier_mean,pd_clip_share_mean,pd_mae_mean,post_concept_max_dev,post_concept_mean_dev,post_concept_recovery_days,post_covariate_max_dev,post_covariate_mean_dev,post_covariate_recovery_days,post_prior_max_dev,post_prior_mean_dev,post_prior_recovery_days,prior_dollars_allowed,prior_for,quiet_dev,quiet_dollars_allowed,quiet_for,r_overlap_mean,r_trail_mean,ratio_realised_over_estimate,review_demand_max_block,review_demand_overshoot,review_demand_rate,review_served_rate,risk_when_flagged,risk_when_not_flagged,trim_fraud_share_mean,trim_share_mean,update_us_p50,update_us_p99,w_max_norm_mean,w_top1_share_mean
synb2b,M5_legacy,M5_legacy,methods,,,4,71,0.6617540033082663,0.8641887337782533,0.0306875,0.0029769951293208393,0.0028113213961165947,0.9811763410806589,0.016012337523224705,86.48099867284921,7605925.4393480895,0.03633229040291169,169159.58446068916,772045.9861850203,0.009036957108173725,0.12911982378854625,0.01295514287557487,0.007897009873490658,29636.567466999306,36740.35244046544,5285.852516592322,0.8488629940432193,19.0,27.0,320.0,0.7692307692307693,0.8256880733944955,0.8720379146919431,184.0,90.0,0.340625,0.0022375,0.8488629940432193,17.654236111111118,17.654236111111118,0.0,0.12796208530805686,19.0,27.0,0.1743119266055046,320.0,0.7692307692307693,0.8256880733944955,0.8720379146919431,184.0,90.0,0.0,0.020134845637231065,1.6237778739702473,0.475,0.45,18049266.84223357,29551608.99642975,0.0006286129032304676,0.0014920410923072952,0.03916222918843961,0.0010823324076332935,0.0024374299734538562,0.08221584935276673,0.365625,1.8263711429934986,0.02264480798401217,0.035740965416656896,0.019569387938355158,0.5716610861292655,80000.0,179.0,2265.0,142.0,1.0,0.340625,0.0052,0.047726743867782896,0.034324262506046456,0.15954750238197848,0.02316910569105691,0.02316910569105691,,-0.003211638591117916,-0.003211638591117916,18.320298964120383,0.12911982378854625,0.12911982378854625,,4590657.527477678,0.05145178275913946,-0.00045133182357381604,5080637.88922278,0.011948668176426184,0.012886112781741973,0.013092464144043314,1.2787540935911463,0.072,0.003425000000000001,0.023425,0.018225,0.02006048837225905,0.008968437152022814,0.18414899827188533,0.1525342264365837,18.0247500538826,25.188397706951946,6.49256476751072e-05,0.011766415930509842
synb2b,M5_legacy,M5_legacy,methods,,,5,73,0.9258436506980388,0.8663581803793774,0.0242625,0.002350531854708632,0.0026933843936092867,0.9796063807445446,0.017700234861845958,87.74687032250998,7918846.7832010975,0.03888996201146095,176022.57618142452,734741.3548067621,0.008893680097021964,0.12677808219178083,0.013105404172229834,0.00889044843320156,30236.33395559441,37365.75529129396,5722.548788596519,0.9090909090909092,20.0,0.0,320.0,1.0,0.8181818181818182,1.0,210.0,90.0,0.34375,0.0021875,0.9090909090909092,16.711423611111115,16.711423611111115,0.0,0.0,20.0,0.0,0.18181818181818182,320.0,1.0,0.8181818181818182,1.0,210.0,90.0,0.0,0.02095280393975416,1.6897422532059807,0.625,0.475,18864164.115411907,30296075.86337279,0.0006597018589849388,0.001577183106866495,0.03945589906224386,0.0010971455767932428,0.0026368251711828866,0.07472866378822318,0.28125,1.7967166803996786,0.023517854087592886,0.03660789623258479,0.020374885273754674,0.6061461400208086,80000.0,175.0,2292.0,142.0,1.0,0.34375,0.004925,0.042315011957763535,0.017824815337223004,0.15228818837536245,0.025087335359675784,0.025087335359675784,,-0.0032163265306122436,-0.0032163265306122436,18.320298964120383,0.12677808219178083,0.12677808219178083,,4761404.459407568,0.050986342943854325,0.00032042713407500444,5449171.517996479,0.012720427134075004,0.014063088031667944,0.0142318001940833,1.3618467356541968,0.062,0.00375,0.02375,0.018825,0.024438610669425,0.01027708293006278,0.1775231905165061,0.1486970914122098,18.268421990796924,24.464979141484946,6.046201107262663e-05,0.01178745355020524
synb2b,M5_legacy,M5_legacy,methods,,,6,79,0.7668559639960965,0.9036795720178118,0.0178875,0.00380542376089707,0.0021210688051270478,0.9826237923961969,0.015255138798675918,87.0140969827685,7931084.069483146,0.03845664886854818,173265.31495904847,732993.473133424,0.00889967637540453,0.1320141689373297,0.012505512195999194,0.008223389978130158,30153.363280173686,37469.54065738416,5503.7325180568,0.8963963963963963,23.0,0.0,320.0,1.0,0.7927927927927928,1.0,209.0,88.0,0.346875,0.0020375,0.8963963963963963,21.49456018518515,21.49456018518515,0.0,0.0,23.0,0.0,0.2072072072072072,320.0,1.0,0.7927927927927928,1.0,209.0,88.0,0.0,0.02038304048100347,1.6437935871776994,0.375,0.425,18659323.666369013,29850508.689440854,0.0006095274408609328,0.0015603011668253314,0.035585104194562754,0.0010918088960907017,0.0026212722328588507,0.0746855472840036,0.275,1.7913356195398618,0.022154576476074325,0.035863682312325736,0.020020638188134727,0.6202526832794519,80000.0,163.0,2276.0,142.0,1.0,0.346875,0.00485,0.03908067196920972,0.013357329919278332,0.14832801423522374,0.02000506329113924,0.02000506329113924,,-0.0027011740684022463,-0.0027011740684022463,18.320298964120383,0.1320141689373297,0.1320141689373297,,4611353.03648933,0.051770306456411785,-0.0006880216481332715,5383893.087263115,0.011711978351866728,0.013590279570115542,0.013800079802931572,1.3425535526146515,0.0715,0.0023124999999999986,0.0223125,0.0174625,0.02406434477429492,0.009709196360260464,0.18386949090648413,0.15167848382469332,18.254997994517908,24.365994834806774,6.206398950987399e-05,0.01177214837963181
synb2b,M5_legacy,M5_legacy,methods,,,7,83,0.6519113656265748,0.885112847961947,0.0355625,0.002706473720544872,0.0023713335193184678,0.9807607889109744,0.016867877569707077,86.01098977725862,8051932.172291289,0.03819219297108027,183137.28823140502,825678.428686456,0.010025062656641603,0.1296824295010846,0.013571525731937591,0.009102550453540085,29534.40144932921,36546.032543744586,5508.559085366377,0.8494933948954726,16.0,33.0,320.0,0.7461538461538462,0.8584070796460177,0.8405797101449275,174.0,97.0,0.353125,0.0021125,0.8494933948954726,14.759155092592607,14.759155092592607,0.0,0.15942028985507245,16.0,33.0,0.1415929203539823,320.0,0.7461538461538462,0.8584070796460177,0.8405797101449275,174.0,97.0,0.0,0.021385426717244478,1.7246311868745547,0.65,0.5,19512113.958614424,30499853.46126175,0.0006583037304686038,0.0015888829952497199,0.03908562892710177,0.0010612321826925608,0.0023454178136175434,0.0770738207879474,0.40625,1.8198573543600698,0.023399168473253962,0.037690892137844906,0.020710904647303217,0.5913044731447592,80000.0,169.0,2287.0,142.0,1.0,0.353125,0.005525,0.05095925780615776,0.04845018953791812,0.16400394593241763,0.02867505070993915,0.02867505070993915,,-0.002876190476190475,-0.002876190476190475,18.320298964120383,0.1296824295010846,0.1296824295010846,,5146324.908299895,0.054110301768990635,0.0004000345363495087,5488178.449336782,0.012800034536349508,0.013348549200097986,0.013594157235075167,1.3106662265099702,0.071,0.004225,0.024225,0.0187,0.020446115097178082,0.00894807036753546,0.18470175678474213,0.1502483363267626,17.562832013936713,25.232819942757487,6.316205965625628e-05,0.011778502340228623
synb2b,M5_legacy,M5_legacy,methods,,,8,89,0.6522243707728941,0.9464578188787365,0.0402125,0.0007786205751198716,0.001792020522248625,0.9792037539764415,0.019004225501309698,87.8097363513602,7828407.235321553,0.03866342337728844,164450.85998734704,693741.7227419105,0.008358047991372337,0.1396633126059921,0.013869442950774353,0.008887109496673018,29501.77379719653,36390.896588212985,5500.58945838915,0.7722943722943723,26.0,46.0,320.0,0.6461538461538462,0.7636363636363637,0.780952380952381,164.0,84.0,0.34375,0.0017875,0.7722943722943723,23.202291666666667,23.202291666666667,0.0,0.21904761904761905,26.0,46.0,0.23636363636363636,320.0,0.6461538461538462,0.7636363636363637,0.780952380952381,164.0,84.0,0.0,0.021117021276595746,1.7029855868222377,0.85,0.45,17309569.095476545,29711598.483677015,0.0006816629131382555,0.0016132029184297708,0.04204913489108309,0.001077702014351322,0.002269058519860176,0.08022848289094879,0.40625,1.876572113249344,0.02140718943327824,0.03802123100067603,0.020261001819344458,0.5689676744091563,80000.0,143.0,2316.0,142.0,1.0,0.34375,0.0052875,0.0418073696309607,0.02747972574367706,0.1513035520926629,0.024731230925737535,0.024731230925737535,,-0.0016857142857142852,-0.0016857142857142852,18.320298964120383,0.1396633126059921,0.1396633126059921,,3741013.067629911,0.05442176870748299,7.483148034666959e-05,5046407.069783168,0.01247483148034667,0.012976662792736455,0.013163618790680271,1.4015908889809727,0.047,0.005075,0.025075,0.0197875,0.018995314792566224,0.009275768442581215,0.18100554561291038,0.14995880369498427,18.294082023203373,25.61174139787909,6.33056566275967e-05,0.011778683647234814
synb2b,M5_legacy,M5_legacy,methods,,,9,97,0.7640922799222309,1.0206047238612888,0.0291875,0.0015186342548487441,0.0022239564705583007,0.9792595442568462,0.01851649927259544,87.97293375895643,7775699.028380736,0.038722423444188345,181411.769257636,743861.5999205387,0.009299191374663073,0.1383230255839822,0.013966029318438733,0.010057496150433862,29850.987296171003,37084.23316994651,5041.431653348226,0.9452332657200812,11.0,3.0,320.0,0.9722222222222222,0.9051724137931034,0.9852941176470589,201.0,105.0,0.3625,0.0020125,0.9452332657200812,2.7593981481481364,2.7593981481481364,0.0,0.014705882352941176,11.0,3.0,0.09482758620689655,320.0,0.9722222222222222,0.9051724137931034,0.9852941176470589,201.0,105.0,0.0,0.02195218076720967,1.770337158645941,0.7,0.525,19351669.957739677,30281677.11177147,0.0006705673226011018,0.0016701839068270115,0.037468169610805235,0.0011200678075848763,0.0024585531428322053,0.07489454322319593,0.3375,1.8314051299107716,0.021002943203566115,0.0392574565263583,0.021435703048549925,0.5288316806539985,80000.0,161.0,2296.0,142.0,1.0,0.3625,0.0056125,0.05460562528445099,0.0670311988806168,0.16951385541048591,0.024844897959183675,0.024844897959183675,,-0.002190709545686575,-0.002190709545686575,18.320298964120383,0.1383230255839822,0.1383230255839822,,5229045.673852319,0.05620715917745621,0.0013380191693290744,5603063.655586084,0.013738019169329074,0.014563035463227406,0.0147347302627573,1.4593948158767704,0.0595,0.004924999999999999,0.024925,0.0193125,0.02441622004520115,0.009741906416340726,0.18376465152132113,0.15259940804226466,18.565833976026624,26.354865944013,6.611446018313326e-05,0.01177828453384784
synb2b,M5_legacy,M5_legacy,methods,,,10,101,0.7200973681442066,0.8761595649041837,0.02865,0.0023979157616563595,0.0016187333046049903,0.9805848670658256,0.017796399629569287,86.85943352079498,8446947.832058474,0.040130359767397275,175634.278095292,874632.829687067,0.008762469668374224,0.13140165289256198,0.013064857676350055,0.008469015898951663,30042.509499101114,37178.18526551457,5986.879756835942,0.8724729514203198,23.0,10.0,320.0,0.8979591836734694,0.7927927927927928,0.9521531100478469,199.0,88.0,0.346875,0.001925,0.8724729514203198,21.49456018518515,21.49456018518515,0.0,0.04784688995215311,23.0,10.0,0.2072072072072072,320.0,0.8979591836734694,0.7927927927927928,0.9521531100478469,199.0,88.0,0.0,0.020693365525929035,1.668819800478148,0.5,0.475,18774569.16502495,30606931.948486045,0.0006502292644603194,0.0016373453145432215,0.03808149630089382,0.001156766045072092,0.0026595137684457537,0.08219706322955024,0.30625,1.7746694031113095,0.023395866529737856,0.03637808248030228,0.020498512239251473,0.6311944040265841,80000.0,154.0,2328.0,142.0,1.0,0.346875,0.0030875,0.04685079343795676,0.02868833894777305,0.15825187274799657,0.01948259109311741,0.01948259109311741,,-0.0032163265306122436,-0.0032163265306122436,34.11741043402779,0.13140165289256198,0.13140165289256198,,4553327.937255962,0.05183388905729009,-0.0007548546505382111,4899660.566023447,0.011645145349461788,0.013457755051979488,0.013641146398400767,1.2980901877397124,0.0485,0.0018374999999999989,0.0218375,0.01875,0.023091914923014982,0.00943734905928975,0.17874374693483647,0.14761675007270889,19.298081955639645,41.27659701684024,5.9724346506600884e-05,0.011790128169274144
synb2b,M5_legacy,M5_legacy,methods,,,11,103,0.7181850674385694,0.8562393998992461,0.032375,0.002677452147098058,0.0020327519382282444,0.9795113789422281,0.01845586911954378,87.2574853236829,7636698.878702011,0.03868157586789754,173838.3625707308,789893.306935438,0.008222132362852136,0.1265811738648948,0.01366431336102344,0.00894979120869518,29825.704075638616,37011.06928839608,5491.9283940501455,0.9080650655765627,11.0,18.0,320.0,0.8512396694214877,0.9035087719298246,0.912621359223301,188.0,103.0,0.35625,0.0018125,0.9080650655765627,8.248055555555538,8.248055555555538,0.0,0.08737864077669903,11.0,18.0,0.09649122807017543,320.0,0.8512396694214877,0.9035087719298246,0.912621359223301,188.0,103.0,0.0,0.021020190446086374,1.6951766488779334,0.525,0.475,18492856.12767341,30142544.320817113,0.0006611953371890325,0.0016490356022468575,0.03972256336255929,0.0011027557121989124,0.0026173982886147154,0.07868242108485568,0.378125,1.842375988552737,0.023783230335018432,0.03751840048112879,0.02036413886972173,0.6317735327277132,80000.0,145.0,2266.0,142.0,1.0,0.35625,0.00495,0.036670707368688334,0.0072136580693504685,0.14462016984673834,0.03070344827586207,0.03070344827586207,,-0.0016857142857142852,-0.0016857142857142852,18.320298964120383,0.1265811738648948,0.1265811738648948,,4737815.735128371,0.051916323102763784,0.00048189449728406816,5328448.206907589,0.012881894497284068,0.013432716585770723,0.013671026905598543,1.302883164650991,0.058,0.003487500000000001,0.0234875,0.0185375,0.02124013190264503,0.009169046221537386,0.18610307134780313,0.15134355557821122,18.328167992876843,38.71676111477428,6.261034625643701e-05,0.011776386381381414
synb2b,M5_legacy,M5_legacy,methods,,,12,107,0.7281331540882849,0.8088727643104773,0.0288125,0.002602883016964074,0.0021625368224011655,0.9813917064183606,0.016445756759238282,87.25950398797315,8837497.696095003,0.0391976927110645,179526.260859131,819190.0035595145,0.009568733153638815,0.1228253756260434,0.012976618586284188,0.008517476663985663,29942.82236660752,37113.54028723081,5494.548134009816,0.9508928571428572,11.0,0.0,320.0,1.0,0.9017857142857143,1.0,208.0,101.0,0.35,0.00195,0.9508928571428572,9.162893518518558,9.162893518518558,0.0,0.0,11.0,0.0,0.09821428571428571,320.0,1.0,0.9017857142857143,1.0,208.0,101.0,0.0,0.0205602571672243,1.6580852554213146,0.525,0.5,19202184.52184874,30853504.816067547,0.0006233751264936668,0.0015972308284496546,0.037229214597874365,0.0011127535384726146,0.0026726035691037606,0.07844527063672163,0.315625,1.805420786269435,0.024809223230794448,0.036230290610589924,0.020067504975088416,0.5919154305548011,80000.0,156.0,2302.0,142.0,1.0,0.35,0.0033125,0.042428477174898394,0.01651525911172517,0.15260576534051346,0.02731486761710794,0.02731486761710794,,-0.002195918367346939,-0.002195918367346939,18.320298964120383,0.1228253756260434,0.1228253756260434,,4277498.814623873,0.05060790273556231,-0.00036822760280244386,5267998.007570345,0.012031772397197556,0.013626064856294279,0.013800167741229137,1.2276697153608487,0.0415,0.0018124999999999981,0.0218125,0.0185,0.023330112525364155,0.009319694813450194,0.18184098144331884,0.15072257943960227,17.385998013196513,24.3609496881254,6.232185185646955e-05,0.011780601415745509
synb2b,M5_legacy,M5_legacy,methods,,,13,109,0.8357372703449532,0.908035090672678,0.0220875,0.0025347583711273153,0.0025799139192018506,0.9802520766425329,0.017168009438265224,87.22144101246343,8328527.826070531,0.039174469711446586,172801.725586062,696299.7467153603,0.00795469866522853,0.12004296048970506,0.013437690918012887,0.009082065582814483,30115.131138236018,37402.22926530436,5498.352259057389,0.8772727272727272,27.0,0.0,320.0,1.0,0.7545454545454545,1.0,210.0,83.0,0.34375,0.002325,0.8772727272727272,25.109884259259275,25.109884259259275,0.0,0.0,27.0,0.0,0.24545454545454545,320.0,1.0,0.7545454545454545,1.0,210.0,83.0,0.0,0.021133825847893785,1.7043407941849826,0.475,0.525,18526443.103986382,29535703.744087692,0.0006519955978967088,0.0016453677862481111,0.039330362141617434,0.0010827429682077646,0.002540861171746769,0.07633175249897432,0.259375,1.8396533844957828,0.022373435472677776,0.0373741489012697,0.020315864508092273,0.5988264493840706,80000.0,186.0,2281.0,142.0,1.0,0.34375,0.003525,0.04461123942666887,0.02151602741116388,0.15548530989383372,0.026567611336032387,0.026567611336032387,,-0.0037265306122448976,-0.0037265306122448976,18.320298964120383,0.12004296048970506,0.12004296048970506,,4044866.7769922344,0.05028866605894865,0.000713430107755415,5456748.754208254,0.013113430107755415,0.013719709173457096,0.013931077020756006,1.3995897072437224,0.0515,0.0020750000000000005,0.022075,0.01855,0.025081994478071974,0.010204928059252794,0.1823343100910051,0.15105288938991612,18.59507997869514,25.22749805590138,6.208943692047104e-05,0.011778604198922953
synb2b,M5_legacy,M5_legacy,methods,,,14,113,0.7141330919516636,0.9024687215645754,0.031025,0.0021994317447922773,0.0018638884772822267,0.9799640922544051,0.018172019268312807,87.16882596333355,8199393.127246615,0.03834654881060705,172645.048082502,801545.6233507377,0.008221024258760107,0.1369614658523043,0.013050797857562158,0.00832013601282382,29794.165003213846,36906.60061422833,5284.536885454202,0.9151256519677572,13.0,11.0,320.0,0.8990825688073395,0.8828828828828829,0.9473684210526315,198.0,98.0,0.346875,0.001875,0.9151256519677572,12.118171296296282,12.118171296296282,0.0,0.05263157894736842,13.0,11.0,0.11711711711711711,320.0,0.8990825688073395,0.8828828828828829,0.9473684210526315,198.0,98.0,0.0,0.020432059783180717,1.6477467567081223,0.6,0.45,18417333.349846777,30414861.457377225,0.0006359014453356078,0.0015531172791472805,0.03884943281118924,0.001094567006777183,0.0024522926987777492,0.07967288152362559,0.340625,1.7960739126663046,0.022086204301158933,0.03579954020883488,0.019932108559880927,0.6371980446991083,80000.0,150.0,2295.0,142.0,1.0,0.346875,0.00345,0.0518068937361192,0.05096301217873808,0.165295777522966,0.03134364191251272,0.03134364191251272,,-0.0027061224489795914,-0.0027061224489795914,18.320298964120383,0.1369614658523043,0.1369614658523043,,4505224.723595666,0.054025262517120684,-0.0006696060560571291,4911169.875653759,0.01173039394394287,0.013115268625641819,0.013351882211367664,1.3289493297015342,0.0485,0.0023250000000000007,0.022325,0.018875,0.021670122647243748,0.009200870769474682,0.18738265723056474,0.1517528175255105,18.362918053753674,25.903548076166775,6.454485337982939e-05,0.011778666896556664
synb2b,M5_legacy,M5_legacy,methods,,,15,127,0.7675737515856649,0.8125038986008478,0.0220375,0.0026645825188948455,0.0027383928495525144,0.9812563963479835,0.01600521080246428,86.71067885781792,7691902.865993375,0.03780332056194125,162142.0886922861,694563.2743177233,0.00836368541750978,0.12740263157894738,0.01211715541686485,0.007048801590794418,30066.46232181793,37315.88105186204,5499.298023162053,0.9036697247706422,21.0,0.0,320.0,1.0,0.8073394495412844,1.0,211.0,88.0,0.340625,0.0020625,0.9036697247706422,19.422592592592594,19.422592592592594,0.0,0.0,21.0,0.0,0.1926605504587156,320.0,1.0,0.8073394495412844,1.0,211.0,88.0,0.0,0.019253064467805177,1.5526664893391273,0.45,0.325,17407310.386756115,29707658.420681365,0.0006057997721699347,0.00152541327857273,0.0377074317031547,0.0010851666541771402,0.0024537375345075065,0.07786433379842343,0.275,1.7344896220058101,0.02360625379467978,0.03326781143225288,0.01918017323953838,0.5830153573406526,80000.0,165.0,2281.0,142.0,1.0,0.340625,0.00445,0.04570737047177345,0.024250524809300594,0.15696310627350035,0.024674657186389032,0.024674657186389032,135.8561903472222,-0.003211638591117916,-0.003211638591117916,18.320298964120383,0.12740263157894738,0.12740263157894738,59.187486643518525,4678364.601974554,0.05046421084156933,-0.0020418240598945037,4342479.6444704635,0.010358175940105496,0.013095761010966775,0.013259362798990192,1.2040385040071893,0.0665,0.002825000000000001,0.022825,0.018375,0.022934070920979897,0.009602794929189714,0.18036959446996897,0.15113728675898774,17.9270819935482,24.702510004863147,6.223829776820894e-05,0.01177559434675505
synb2b,M5_legacy,M5_legacy,methods,,,16,131,0.7209775279444401,0.8515580887503467,0.0282625,0.001987460691435179,0.0025822145347162867,0.9797102178192556,0.017707567646028127,88.58737655795778,7484062.811550997,0.03622616699539776,165520.17910043427,805387.0145620193,0.008764832793959008,0.1178170283806344,0.012052807694424657,0.007797594499986499,30012.809700103826,37200.80127876744,5497.907064409158,0.9681818181818183,7.0,0.0,320.0,1.0,0.9363636363636364,1.0,210.0,103.0,0.34375,0.0023625,0.9681818181818183,2.795023148148175,2.795023148148175,0.0,0.0,7.0,0.0,0.06363636363636363,320.0,1.0,0.9363636363636364,1.0,210.0,103.0,0.0,0.01982393303682712,1.5987042771634774,0.575,0.475,17661044.951680522,29405202.243955754,0.0005849956330682055,0.0014798089385768501,0.03585139500889569,0.000999281550370645,0.0026337181426432242,0.07125282916140288,0.321875,1.8057719413903583,0.022575605737286824,0.03471495375230654,0.019224439674025328,0.565425023790118,80000.0,189.0,2247.0,142.0,1.0,0.34375,0.0042375,0.04410184783765208,0.02143147308661986,0.1546904391378762,0.0166519877675841,0.0166519877675841,,-0.00423673469387755,-0.00423673469387755,18.320298964120383,0.1178170283806344,0.1178170283806344,,4305652.788691891,0.04858361254949741,-0.0001522379808203446,5065942.336875616,0.012247762019179655,0.013110299460105999,0.013313576628668087,1.2650540703654611,0.0515,0.0032125,0.0232125,0.018975,0.022158553732850764,0.00906003100131458,0.1845177010225742,0.15052942712528614,18.069331999868155,25.13296481803991,6.224084546187613e-05,0.011781037544876267
synb2b,M5_legacy,M5_legacy,methods,,,17,137,0.8330924717331106,0.8705293412375019,0.0195,0.003714835124201342,0.0021848006923594577,0.9817876818937165,0.016027517413924063,85.49983347887233,8144582.501727654,0.037556018430852746,172833.61997216352,678624.2898255842,0.00835692141798086,0.12023621353880024,0.012598715199707868,0.008149945610212478,30168.540838117857,37456.95007235412,5496.593120872061,0.8409090909090908,35.0,0.0,320.0,1.0,0.6818181818181818,1.0,210.0,75.0,0.34375,0.0020875,0.8409090909090908,29.54684027777779,29.54684027777779,0.0,0.0,35.0,0.0,0.3181818181818182,320.0,1.0,0.6818181818181818,1.0,210.0,75.0,0.0,0.02029290332632235,1.6365244618001895,0.375,0.5,18580350.31700959,29705464.313794143,0.0006268594006815094,0.0014994783374089268,0.03863384938291291,0.0010665675061919816,0.0024410471629644397,0.07676921089220663,0.234375,1.8162958536131761,0.02256001597408345,0.03567051732833136,0.019639155844226385,0.5323148513317977,80000.0,167.0,2249.0,142.0,1.0,0.34375,0.0042,0.0481098770988766,0.030412438556016805,0.16004646375172213,0.026022649140546007,0.026022649140546007,,-0.0037221031138335876,-0.0037221031138335876,18.320298964120383,0.12023621353880024,0.12023621353880024,,4508658.627142135,0.05006806837089699,-0.00020461939807843096,5248484.898314217,0.012195380601921569,0.013382400662382873,0.013559702628495927,1.3439006896395247,0.067,0.0019249999999999996,0.021925,0.017725,0.02435582649605606,0.010398711435768027,0.18082443334237402,0.15111731332376277,17.721584008540958,24.972429742920212,6.20625873785214e-05,0.011776227055266937
synb2b,M5_legacy,M5_legacy,methods,,,18,139,0.8932767680701326,0.7971349287587356,0.021825,0.00206155281280883,0.0021664048937708132,0.9802223214568676,0.017611273649361645,87.80146784843048,7717696.34010889,0.03626450263107842,171648.16766016948,707726.6652799187,0.008358047991372337,0.11232035794183445,0.01253687391271569,0.008227372703040017,30128.508501137214,37400.31326240013,5503.183650187851,0.8904761904761904,23.0,0.0,320.0,1.0,0.780952380952381,1.0,215.0,82.0,0.328125,0.0021,0.8904761904761904,21.515856481481478,21.515856481481478,0.0,0.0,23.0,0.0,0.21904761904761905,320.0,1.0,0.780952380952381,1.0,215.0,82.0,0.0,0.020301261336391117,1.6371984948702514,0.55,0.525,18405766.135753583,29474311.24579108,0.0006175527843953672,0.0015193409592074926,0.03845247867736337,0.0011106796032967214,0.002263889876908249,0.08190753655364078,0.25625,1.8693488234787794,0.024064429677831855,0.035858965949857734,0.019182597436858097,0.6445294125541088,80000.0,168.0,2211.0,142.0,1.0,0.328125,0.003775,0.046149075370429456,0.023559529442127164,0.1576698396660288,0.013607139214686386,0.013607139214686386,,-0.0032163265306122436,-0.0032163265306122436,18.320298964120383,0.11232035794183445,0.11232035794183445,,4401546.311845168,0.04633323105247008,0.0008241947485914756,5578796.818519605,0.013224194748591475,0.013298710004966584,0.01352653670805217,1.303705849945606,0.0465,0.0026499999999999996,0.02265,0.018875,0.02358271470218033,0.010176940273197745,0.18270060800499435,0.15177044141231746,17.569913994520903,26.23525529401377,6.206840791741472e-05,0.011783098629819745
synb2b,M5_legacy,M5_legacy,methods,,,19,149,0.7878828929558305,0.8337586953234803,0.023725,0.0030953594298562485,0.0023273637250390724,0.9816532100606906,0.01601942621427039,86.35585683374569,7178746.0459837625,0.03701786176546725,172740.03738573185,850902.7191730876,0.009433962264150943,0.1313908496732026,0.013168325893840071,0.009038525931831397,29937.81391612492,37200.85190524558,5283.160051894452,0.9288877533639925,14.0,4.0,320.0,0.9615384615384616,0.8771929824561403,0.9805825242718447,202.0,100.0,0.35625,0.00215,0.9288877533639925,12.859293981481471,12.859293981481471,0.0,0.019417475728155338,14.0,4.0,0.12280701754385964,320.0,0.9615384615384616,0.8771929824561403,0.9805825242718447,202.0,100.0,0.0,0.021104806626231005,1.702000534373468,0.425,0.45,18478565.1527351,29662071.140518006,0.0006348439476935749,0.0015176712970687164,0.036918427728760715,0.0011213964982796129,0.002578279888141706,0.07891654145121738,0.325,1.8446050456004817,0.024471144084036733,0.037635530542516886,0.02040302916457937,0.6196018483957115,80000.0,172.0,2287.0,142.0,1.0,0.35625,0.0034625,0.04140820330190739,0.01379654124449346,0.1513997080166956,0.020169974554707377,0.020169974554707377,,-0.0027061224489795914,-0.0027061224489795914,18.320298964120383,0.1313908496732026,0.1313908496732026,,4875983.074064543,0.05440956651718983,0.0005928030061779516,5572933.31351371,0.012992803006177951,0.01387816623940369,0.01405487464080211,1.2956456180152407,0.0535,0.0014249999999999992,0.021425,0.0179625,0.023293973553825807,0.00954679424690287,0.18364212269952604,0.1531465470200357,18.07483402080834,24.311138000921346,6.416131897981474e-05,0.011770469023908083
